	0.193	75.9885	77.4683	77.2073	75.3441	49.9912	20	20	20	20	0
	0.194	76.0014	77.4864	77.2276	75.362	50.001	20	20	20	20	0
	0.195	76.0141	77.5042	77.2476	75.3795	50.0108	20	20	20	20	0
	0.196	76.0268	77.5218	77.2673	75.3968	50.0204	20	20	20	20	0
	0.197	76.0393	77.5392	77.2866	75.4139	50.03	20	20	20	20	0
	0.198	76.0518	77.5563	77.3057	75.4308	50.0395	20	20	20	20	0
	0.199	76.0641	77.5733	77.3245	75.4474	50.049	20	20	20	20	0
	0.2	76.0601	74.3872	74.153	75.4603	50.0583	20	0	0	20	0
	0.20099	76.0337	72.5799	72.3754	75.4658	50.0671	20	0	0	20	0
	0.20198	75.9846	71.1937	71.0321	75.4619	50.0752	20	0	0	20	0
	0.20297	75.9154	70.0184	69.9094	75.4474	50.0823	20	0	0	20	0
	0.20396	75.8297	68.9791	68.9288	75.4225	50.088	20	0	0	20	0
	0.20495	75.7314	68.042	68.0534	75.3879	50.092	20	0	0	20	0
	0.205941	75.6238	67.1888	67.2627	75.3448	50.094	20	0	0	20	0
	0.206931	75.5098	66.4079	66.5435	75.2945	50.094	20	0	0	20	0
	0.207921	75.392	65.691	65.8863	75.2383	50.0919	20	0	0	20	0
	0.208911	75.272	65.0313	65.2837	75.1774	50.0877	20	0	0	20	0
	0.209901	75.1514	64.4231	64.7297	75.1128	50.0815	20	0	0	20	0
	0.210891	75.0313	63.8615	64.219	75.0455	50.0734	20	0	0	20	0
	0.211881	74.9125	63.3422	63.7473	74.9762	50.0636	20	0	0	20	0
	0.212871	74.7956	62.8611	63.3108	74.9056	50.0523	20	0	0	20	0
	0.213861	74.681	62.4149	62.9059	74.8343	50.0396	20	0	0	20	0
	0.214851	74.569	62.0004	62.5298	74.7626	50.0257	20	0	0	20	0
	0.215841	74.4598	61.6147	62.1799	74.691	50.0108	20	0	0	20	0
	0.216832	74.3535	61.2553	61.8536	74.6197	49.9949	20	0	0	20	0
	0.217822	74.2502	60.92	61.549	74.5489	49.9783	20	0	0	20	0
	0.218812	74.1499	60.6066	61.2641	74.4789	49.961	20	0	0	20	0
	0.219802	74.0525	60.3134	60.9972	74.4098	49.9433	20	0	0	20	0
	0.220792	73.958	60.0385	60.7468	74.3417	49.925	20	0	0	20	0
	0.221782	73.8664	59.7806	60.5116	74.2746	49.9065	20	0	0	20	0
	0.222772	73.7775	59.5381	60.2902	74.2088	49.8877	20	0	0	20	0
	0.223762	73.6913	59.3099	60.0816	74.1441	49.8687	20	0	0	20	0
	0.224752	73.6077	59.0948	59.8848	74.0806	49.8495	20	0	0	20	0
